,CompanyName,Date,Title,level,overall_news_score,negative_score,positive_score,neutral_score,compound_score,final_tag,Close,final_tag_stock4,final_tag_bert,final_tag_stock_level,final_tag_vader_level,final_tag_bert_level,final_tag_bert1,final_tag_bert_level1
477,ASIAN PAINTS LTD,2021-05-27,"sensex opens flat asian paints indusind bank top losers sensex opens choppy note asian paints bajaj finserv among top laggards pack asian paints ltd -- announcement regulation thirty lodr-analyst investor meet - intimation asian paints ltd -- announcement regulation thirty lodr-newspaper publication sensex surges one hundred points nifty fifteen thousand, two hundred sun pharma mm lt bajaj finserv hul asian paints top gainers asianpaint asian paints limited informed exchange analystsinstitutional investor meetcon call updates asian paints ltd -- announcement regulation thirty lodr-newspaper publication asian paints ltd -- announcement regulation thirty lodr-analyst investor meet - intimation berger tracked asian paints closely march quarter lost fy21",4,0.3016796112060547,0.067,0.072,0.861,-0.128,negative,2949.35,POSITIVE,POSITIVE,1,2,1,POSITIVE,1
478,ASIAN PAINTS LTD,2021-05-28,"hot stocks bse infosys asian paints give 13-31 returns short term hot stocks bse infosys asian paints give 13-31 returns short term share market updates- nifty settles fifteen thousand, two hundred led infosys asian paints berger tracked asian paints closely march quarter lost fy21 - mint",5,0.25781577825546265,0.046,0.098,0.857,0.3818,positive,2940.7,NEGATIVE,POSITIVE,2,1,1,POSITIVE,1
479,ASIAN PAINTS LTD,2021-05-31,"asian paints limited - ex-date 10-jun-2021 dividend - rs one thousand, four hundred and fifty per sh asianpaint asian paints limited informed exchange analystsinstitutional investor meetcon call updates asian paints ltd -- disclosures reg three hundred and eleven three hundred and twelve sebi sast regulations2011 asian paints ltd -- disclosures reg three hundred and eleven three hundred and twelve sebi sast regulations2011 asian paints ltd -- announcement regulation thirty lodr-analyst investor meet - intimation asian paints ltd -- announcement regulation thirty lodr-analyst investor meet - intimation",4,0.31870725750923157,0.043,0.0,0.957,-0.4215,negative,2977.5,POSITIVE,POSITIVE,1,2,1,POSITIVE,1
480,ASIAN PAINTS LTD,2021-06-02,asian paints berger paints rising crude oil prices dent sentiment asian paints berger paints rising crude oil prices dent sentiment asian paints ltd -- disclosures reg three hundred and eleven three hundred and twelve sebi sast regulations2011 asian paints ltd -- disclosures reg three hundred and eleven three hundred and twelve sebi sast regulations2011,4,0.31870725750923157,0.125,0.0,0.875,-0.8126,negative,2903.7,NEGATIVE,POSITIVE,2,2,1,POSITIVE,1
481,ASIAN PAINTS LTD,2021-06-03,asian paints ltd -- disclosures reg three hundred and eleven three hundred and twelve sebi sast regulations2011 see strong demand ahead revenue growth double digits fy22 says asian paints asian paints ltd -- disclosures reg three hundred and eleven three hundred and twelve sebi sast regulations2011,4,0.31870725750923157,0.03,0.117,0.853,0.6597,positive,2935.35,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
482,ASIAN PAINTS LTD,2021-06-04,asian paints ltd -- reg thirty-four one annual report asian paints ltd -- reg thirty-four one annual report,4,0.31870725750923157,0.0,0.0,1.0,0.0,neutral,2924.9,NEGATIVE,POSITIVE,2,3,1,POSITIVE,1
483,ASIAN PAINTS LTD,2021-06-07,asian paints expects demand uncertainty home improvement categories asian paints heart is season four culminates another success series asian paints heart is season four culminates another success series asian paints heart is season four culminates another success series asian paints heart is season four culminates another success series business news asian paints heart is season four culminates another success series asian paints heart is season four culminates another success series asian paints heart season four culminates another success series asian paints heart is season four culminates another success series asian paints heart is successfully culminates 4th season,4,0.31870725750923157,0.025,0.479,0.495,0.9973,positive,2933.1,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
484,ASIAN PAINTS LTD,2021-06-08,worldwide interior architectural coatings industry two thousand and twenty-six - key players include akzo nobel asian paints limited basf among others worldwide interior architectural coatings industry two thousand and twenty-six - key players include akzo nobel asian paints limited basf among others worldwide interior architectural coatings industry two thousand and twenty-six - key players include akzo nobel asian paints limited basf among others worldwide interior architectural coatings industry two thousand and twenty-six - key players include akzo nobel asian paints limited basf among others,5,0.39242592453956604,0.087,0.0,0.913,-0.6808,negative,2926.25,NEGATIVE,POSITIVE,2,2,1,POSITIVE,1
485,ASIAN PAINTS LTD,2021-06-09,"asian paints ltd -- intimation pursuant regulation two hundred and thirty-nine securities exchange board india listing obligations disclosure requirements regulations two thousand and fifteen listing regulations asian paints heart is season four culminates another success series asian paints expects demand uncertainty home improvement categories asian paints heart is season four culminates another success series asian paints ltd -- intimation pursuant regulation two hundred and thirty-nine securities exchange board india listing obligations disclosure requirements regulations two thousand and fifteen listing regulations buy asian paints target rs three thousand, two hundred and fifty-five sharekhan",4,0.31870725750923157,0.035,0.211,0.754,0.9652,positive,2943.55,POSITIVE,POSITIVE,1,1,1,POSITIVE,1
486,ASIAN PAINTS LTD,2021-06-10,asianpaint asian paints limited informed exchange analystsinstitutional investor meetcon call updates asian paints annual report analysis - continue command premium valuations dolat capital,4,0.31870725750923157,0.079,0.0,0.921,-0.2263,negative,2950.6,POSITIVE,POSITIVE,1,2,1,POSITIVE,1
487,ASIAN PAINTS LTD,2021-06-14,asianpaint asian paints limited informed exchange analystsinstitutional investor meetcon call updates,4,0.31870725750923157,0.16,0.0,0.84,-0.2263,negative,2949.9,NEGATIVE,POSITIVE,2,2,1,POSITIVE,1
488,ASIAN PAINTS LTD,2021-06-15,"market live sensex holds gains two hundred and fifty pts nifty gives fifteen thousand, nine hundred still green asian paints axis bank financial express closing bell banks fmcg stocks give sensex 222-point lift nifty fifteen thousand, eight hundred and fifty asian paints climbs three market live sensex holds gains two hundred and fifty pts nifty gives fifteen thousand, nine hundred still green asian paints axis bank d-street buzz four hundred and fifty stocks hit 52-week high bse ongc asian paints two market live sensex holds gains two hundred and fifty pts nifty gives fifteen thousand, nine hundred still green asian paints axis bank sensex gains two hundred and twenty-two points nifty fifteen thousand, eight hundred and fifty asian paints climbs three sensex ends two hundred and twenty-two points higher asian paints axis bank among top nifty gainers market roundup sensex gains two hundred and twenty-one points nifty closes fifteen thousand, eight hundred and sixty-nine asian paints hdfc life emerge gainers sensex nifty close record highs asian paints axis bank icici bank hul top gainers top gainers sensex nifty close record highs asian paints axis bank icici bank hul top gainers sensex nifty close record highs asian paints axis bank icici bank hul top gainers sensex nifty close record highs asian paints axis bank icici bank hul top gainers indian share markets open record highs indusind bank asian paints top gainers d-street buzz four hundred and fifty stocks hit 52-week high bse ongc asian paints two market live sensex holds gains two hundred and fifty pts nifty gives fifteen thousand, nine hundred still green asian paints axis bank financial express sensex gains two hundred and twenty-two points nifty fifteen thousand, eight hundred and fifty asian paints climbs three asian paints two hundred and ninety-five pc rs three thousand and thirty-five sensex nifty close record highs asian paints axis bank icici bank hul top gainers sensex nifty leap new highs asian paints top gainer market live indices hold gains sensex two hundred and fifty pts asian paints top gainer market live indices hold gains sensex two hundred and fifty pts asian paints top gainer market live updates indices near record high asian paints top gainer adani group stocks focus market live sensex holds gains two hundred and fifty pts nifty gives fifteen thousand, nine hundred still green asian paints axis bank asian paints two hundred and ninety-five pc rs three thousand and thirty-five sensex gains two hundred and twenty-two points nifty fifteen thousand, eight hundred and fifty asian paints climbs three market roundup sensex gains two hundred and twenty-one points nifty closes fifteen thousand, eight hundred and sixty-nine asian paints hdfc life emerge gainers sensex nifty leap new highs asian paints top gainer",2,0.29218167066574097,0.0,0.207,0.793,0.998,positive,3042.2,POSITIVE,NEGATIVE,1,1,2,NEGATIVE,2
489,ASIAN PAINTS LTD,2021-06-16,stocks track trade june sixteen two thousand and twenty-one lic housing wipro tata consumer asian paints kpi global infra - times sensex nifty trading flat powergrid dr reddys asian paints top losers asian paints hikes prices - et stocks track trade june sixteen two thousand and twenty-one lic housing wipro tata consumer asian paints kpi global infra asian paints hikes prices - times stocks track trade june sixteen two thousand and twenty-one lic housing wipro tata consumer asian paints kpi global infra - et,4,0.3016796112060547,0.038,0.051,0.911,0.0258,positive,3018.7,NEGATIVE,POSITIVE,2,1,1,POSITIVE,1
